train_acc,train_loss,val_acc,val_loss
0.037810526315789475,4.2712517,0.06480000000000001,3.9644256
0.07473684210526317,3.929941,0.09359999999999999,3.7617886
0.10995789473684212,3.7387128,0.10400000000000001,3.7514892
0.15239999999999998,3.5005794,0.1932,3.2449348
0.19218947368421052,3.2714336,0.21080000000000002,3.1782699
0.2365684210526316,3.057463,0.2604,2.9140139
0.27448421052631583,2.8508065,0.3136,2.6372035
0.3024631578947369,2.7022455,0.2836,2.7652454
0.3278315789473684,2.5727816,0.35119999999999996,2.4511752
0.3555999999999999,2.4341931,0.36440000000000006,2.363035
0.3719368421052632,2.3468544,0.3476000000000001,2.5469167
0.39473684210526316,2.2430065,0.42119999999999996,2.136307
0.41637894736842107,2.1546881,0.37559999999999993,2.3762708
0.42760000000000004,2.1027095,0.3868000000000001,2.29218
0.4496421052631579,2.0177338,0.45520000000000005,1.9846154
0.45646315789473685,1.9775256,0.36760000000000004,2.386803
0.4695789473684211,1.9266144,0.45879999999999993,1.9652482
0.4863368421052631,1.8603681,0.4799999999999999,1.9051846
0.4905894736842105,1.8442113,0.4236,2.1098766
0.5031157894736843,1.7910584,0.4916,1.8158911
0.5094947368421052,1.75316,0.456,1.97679
0.514042105263158,1.7333874,0.48,1.9041824
0.5296,1.6753807,0.5196,1.7209449
0.5318105263157895,1.6675053,0.45919999999999994,2.055618
0.5372,1.6377301,0.5096,1.7513309
0.5514736842105264,1.5870482,0.5116,1.7596759
0.5514315789473684,1.5842972,0.4572,2.016708
0.5572421052631579,1.5531913,0.5244,1.6847087
0.5678105263157895,1.5209187,0.502,1.8880391
0.5653894736842106,1.5206813,0.5044,1.83571
0.5794315789473684,1.4761947,0.5364,1.6447024
0.5803368421052633,1.4677746,0.49920000000000003,1.8782811
0.5810105263157895,1.4552426,0.5384,1.6659085
0.5916210526315789,1.4177668,0.5391999999999999,1.6591201
0.5913473684210526,1.41592,0.49599999999999994,1.9347507
0.6043578947368421,1.3871989,0.5491999999999999,1.6119648
0.6049894736842105,1.3652455,0.5336,1.7482747
0.6038736842105263,1.3769194,0.5384,1.6932529
0.6114315789473684,1.3433602,0.5628,1.5452191
0.6121894736842107,1.3374687,0.4904,2.0398507
0.6132842105263158,1.3297684,0.56,1.6095848
0.625221052631579,1.2933049,0.5636000000000001,1.5953856
0.6198315789473684,1.3057785,0.5156,1.8066014
0.6306315789473684,1.2673486,0.5723999999999999,1.5617175
0.6324421052631578,1.2612114,0.5444,1.6808267
0.6285894736842105,1.2665749,0.5484,1.6773533
0.6414736842105263,1.2307065,0.5852,1.4863287
0.6405052631578948,1.2305474,0.5024000000000001,1.8893896
0.6402315789473685,1.2276436,0.5808,1.5306722
0.6495368421052632,1.1969602,0.5856,1.5317274
0.6440842105263157,1.2090653,0.5152,1.9203441
0.6531368421052631,1.1779937,0.5811999999999999,1.5436351
0.6558526315789475,1.1741788,0.5416,1.6633925
0.6486736842105263,1.1845331,0.5491999999999999,1.6809283
0.6637052631578947,1.140553,0.5848,1.5059656
0.6601263157894737,1.1474327,0.5472,1.7971582
0.6595368421052631,1.1523273,0.5867999999999999,1.5539595
0.6698736842105263,1.1146319,0.5804,1.5648836
0.666,1.1313298,0.534,1.8031541
0.6701684210526316,1.1131825,0.5904,1.5321023
0.6742105263157895,1.0958251,0.5684,1.6289002
0.6742526315789473,1.1028465,0.56,1.6473379
0.6792842105263157,1.0783658,0.6,1.5058674
0.6811578947368422,1.0759844,0.5424,1.8206364
0.6789894736842106,1.0704231,0.5756,1.5920389
0.6870736842105264,1.0551941,0.5868,1.5519309
0.6836421052631579,1.0616553,0.5572,1.7326125
0.6882526315789472,1.0425262,0.5968000000000001,1.5110011
0.6902105263157895,1.0353597,0.5628,1.6515309
0.6874105263157895,1.0399122,0.5652,1.6468831
0.6944842105263158,1.0147763,0.5968,1.4891973
0.6949684210526316,1.0150533,0.5328,1.8560394
0.6933894736842106,1.0163934,0.5776,1.5391693
0.7033894736842106,0.99272823,0.6012,1.5122554
0.6954736842105264,1.0109401,0.512,2.1050153
0.7023368421052631,0.99121594,0.5976,1.5389029
0.7048,0.9763641,0.5744,1.6635724
0.7007157894736842,0.9889925,0.5704,1.6631169
0.7079157894736842,0.9648071,0.6064,1.4803048
0.7082526315789472,0.9625708,0.5472,1.8291796
0.7077052631578946,0.96795654,0.5928,1.58334
0.7132210526315789,0.9464596,0.5976,1.5444075
0.7097684210526316,0.9541582,0.5528,1.82769
0.715663157894737,0.93941087,0.5943999999999999,1.5378025
0.7206736842105264,0.9241787,0.5644,1.6921401
0.7121052631578947,0.9453977,0.5504,1.806779
0.7185894736842107,0.9240706,0.5992000000000001,1.5390903
0.7204842105263158,0.9167296,0.5544,1.8217239
0.7199368421052631,0.9175704,0.5940000000000001,1.5644313
0.7286736842105264,0.8923134,0.6088,1.5252208
0.7198105263157895,0.9147658,0.5472,1.8484405
0.7274736842105264,0.8941994,0.598,1.5269932
0.7311157894736842,0.88275844,0.5844,1.6720843
0.7252,0.8964177,0.5916,1.6265491
0.7318315789473684,0.877362,0.612,1.5034393
0.7319368421052632,0.87440896,0.5592,1.7658072
0.7318736842105262,0.87874305,0.5848,1.6052688
0.7356842105263157,0.8637319,0.5968,1.5803419
0.7319157894736842,0.88128865,0.5539999999999999,1.8365219
0.7335578947368421,0.86065894,0.6064,1.5596323
