train_acc,train_loss,val_acc,val_loss
0.04170526315789474,4.278357,0.048799999999999996,4.3551593
0.09501052631578949,3.8500626,0.0992,3.7983963
0.14943157894736844,3.5394056,0.1504,3.4821928
0.20120000000000002,3.2444966,0.2116,3.1978095
0.25290526315789474,2.9673338,0.252,2.9948916
0.3005473684210526,2.738212,0.2508,2.9596772
0.33065263157894736,2.5672035,0.3276,2.5684664
0.35797894736842106,2.421014,0.34920000000000007,2.5161374
0.387621052631579,2.2947173,0.37920000000000004,2.4535728
0.4104421052631579,2.1868644,0.38040000000000007,2.3135445
0.4309684210526316,2.087053,0.3868000000000001,2.2873468
0.44892631578947373,2.0030243,0.384,2.3528354
0.4650105263157895,1.9315927,0.4568,2.015557
0.48296842105263155,1.8659196,0.44199999999999995,2.1069481
0.49351578947368424,1.8109643,0.4484,2.1094074
0.5069263157894738,1.7573423,0.4536,2.0802526
0.5169473684210527,1.7178811,0.49520000000000003,1.8501112
0.5324210526315789,1.6676725,0.4972,1.9046348
0.5382947368421053,1.6263593,0.47200000000000003,1.9665359
0.5507157894736842,1.5915607,0.5047999999999999,1.8480399
0.5565473684210527,1.5560324,0.49079999999999996,1.8944464
0.5638526315789474,1.5278366,0.5004,1.8319767
0.5757263157894738,1.4874268,0.5084000000000001,1.8930374
0.5790315789473683,1.4646741,0.4936,1.9069535
0.5844842105263158,1.4393235,0.5408,1.7375624
0.5937473684210527,1.4071736,0.5212,1.8406703
0.6004421052631579,1.3848859,0.5296,1.759041
0.6045052631578947,1.3598235,0.5088,1.8683755
0.6142526315789474,1.3321849,0.5115999999999999,1.9414072
0.6170105263157896,1.3192884,0.5196000000000001,1.9135464
0.6217473684210527,1.2964146,0.5396,1.7813368
0.6269473684210527,1.2743707,0.5388000000000001,1.7727416
0.6332210526315789,1.254158,0.5276,1.8175118
0.6367157894736842,1.2354456,0.5432000000000001,1.6970557
0.6414947368421053,1.2201575,0.5535999999999999,1.6950916
0.6456000000000001,1.1980605,0.5636,1.7207953
0.6515578947368421,1.1764734,0.5728,1.6735506
0.6547999999999999,1.1598545,0.5539999999999999,1.7149632
0.6620631578947369,1.1486069,0.56,1.6759511
0.665136842105263,1.129282,0.5532,1.7070012
0.6691157894736843,1.1122588,0.54,1.7781746
0.6752842105263158,1.0918838,0.5619999999999999,1.7088287
0.6783368421052632,1.0812359,0.5728,1.6538585
0.6793684210526315,1.0654196,0.5804,1.6527512
0.6830105263157895,1.0519555,0.5744,1.6628716
0.6855368421052631,1.0357695,0.5796,1.6385831
0.6937894736842105,1.0184798,0.5556,1.7156329
0.6980842105263158,1.0063195,0.5791999999999999,1.6369078
0.6987157894736842,0.9918749,0.5844,1.6216196
0.704421052631579,0.97557616,0.5824,1.6711228
0.707221052631579,0.9615946,0.5808000000000001,1.6257976
0.7129263157894736,0.9448786,0.5811999999999999,1.6288334
0.7163157894736842,0.93569994,0.5704,1.7640975
0.7176631578947368,0.92078215,0.5712,1.7327248
0.7247157894736842,0.9029297,0.5831999999999999,1.6639566
0.7250736842105262,0.89897645,0.5912000000000001,1.641785
0.7283789473684211,0.8821094,0.5836,1.6592886
0.7339578947368421,0.8696908,0.5807999999999999,1.662016
0.7346315789473684,0.8600487,0.594,1.6651943
0.7379789473684211,0.8472821,0.5836,1.6922297
0.7417684210526316,0.832442,0.584,1.6990377
0.7475157894736844,0.8197696,0.5912,1.6814021
0.7458315789473684,0.8180342,0.5952,1.6968875
0.7519368421052632,0.79841053,0.5892000000000001,1.7012771
0.7555999999999999,0.7924139,0.5871999999999999,1.6834297
0.7559578947368422,0.78687584,0.5876,1.7686774
0.7626526315789474,0.76402843,0.5828,1.71916
0.7642526315789474,0.7541173,0.5952000000000001,1.7213717
0.7686736842105263,0.74696237,0.5952000000000001,1.7388326
0.7673684210526317,0.7415441,0.5956,1.7122242
0.7741263157894738,0.7261718,0.6044,1.6978115
0.7747368421052632,0.7207208,0.5871999999999999,1.7492435
0.7769684210526318,0.71357566,0.5948,1.7353538
0.7811578947368422,0.6971821,0.5976,1.7230997
0.7818105263157895,0.6908822,0.5972,1.7592468
0.7838947368421053,0.686157,0.598,1.7397503
0.787178947368421,0.6738857,0.5944,1.7568456
0.7896842105263159,0.66986257,0.5975999999999999,1.770885
0.7898315789473684,0.6703845,0.596,1.7707404
0.7930105263157896,0.6599107,0.5964,1.7793025
0.7945684210526315,0.65269464,0.598,1.7580278
0.7976842105263158,0.63987327,0.5932,1.7700775
0.7962105263157895,0.6440535,0.596,1.765183
0.8016210526315789,0.63217694,0.5996000000000001,1.7863095
0.8026736842105263,0.62492174,0.5988,1.7835796
0.8036421052631579,0.6221555,0.5968,1.7701802
0.8052842105263159,0.61994845,0.5976,1.7976999
0.8054947368421053,0.61552,0.5920000000000001,1.7965404
0.806021052631579,0.610023,0.596,1.7939335
0.8056421052631579,0.6098602,0.5932,1.8075279
0.8067578947368422,0.6113049,0.5948,1.8136134
0.8069263157894737,0.60077214,0.5972000000000001,1.8091018
0.8110736842105263,0.59847707,0.5936,1.8170232
0.8092631578947368,0.5985711,0.5980000000000001,1.806065
0.8129473684210525,0.59787446,0.5988,1.8056756
0.8116631578947368,0.5955689,0.596,1.7913595
0.8108842105263159,0.5969337,0.5968,1.807719
0.8144842105263158,0.58760935,0.5948,1.801347
0.8137894736842104,0.5924004,0.5955999999999999,1.8189598
0.8114526315789475,0.590365,0.5948,1.7985181
